"No.","Time","Source","Destination","Protocol","Length","Info"
"329","80.416381","10.1.0.1","172.16.1.1","UDP","285","40816  >  9463 Len=243"
"330","80.577467","10.0.0.2","172.16.1.1","ICMP","1062","Echo (ping) reply"
"331","80.865006","10.1.0.1","192.168.2.10","DNS","885","Standard query"
"332","81.268917","172.16.0.2","10.0.0.10","NGAP","470","NGSetupRequest"
"333","81.318917","10.1.0.2","172.16.1.1","NAS-5GS","501","Registration Request"
"334","81.682932","10.0.0.2","192.168.2.10","NGAP","714","UEContextReleaseRequest"
"335","81.820639","192.168.1.11","172.16.1.2","GTPv2","1278","Create Session Request"
"336","81.978218","192.168.1.10","10.0.0.11","DNS","1423","Standard query response"
"337","82.135065","172.16.0.1","172.16.1.1","HTTP/2","813","2513  >  20590 Len=771"
"338","82.339632","10.0.0.2","10.1.0.10","DNS","393","Standard query response"
"339","82.798771","192.168.1.10","10.0.0.10","NGAP","1360","NGSetupRequest"
"340","82.89596","192.168.1.11","10.0.0.10","DNS","61","Standard query"
"341","82.961215","172.16.0.2","172.16.1.2","NGAP","1105","InitialContextSetupRequest"
"342","83.011215","172.16.0.2","172.16.1.2","HTTP/2","495","26137  >  50845 Len=453"
"343","83.061215","172.16.0.1","10.1.0.10","DNS","1098","Standard query response"
"344","83.262398","172.16.0.2","172.16.1.2","UDP","614","24715  >  48280 Len=572"
"345","83.59353","172.16.0.1","172.16.1.2","NGAP","86","UEContextReleaseRequest"
"346","83.778348","192.168.1.11","172.16.1.1","NGAP","650","InitialContextSetupRequest"
"347","84.244944","172.16.0.2","192.168.2.10","NAS-5GS","851","Registration Request"
"348","84.818809","10.1.0.1","172.16.1.1","NGAP","739","NGSetupRequest"
"349","84.931951","10.1.0.2","192.168.2.11","DNS","227","Standard query"
"350","85.02263","172.16.0.1","10.0.0.10","NGAP","668","HandoverRequest"
"351","85.374342","192.168.1.10","172.16.1.2","PFCP","1389","Session Establishment Request"
"352","85.756749","10.0.0.1","172.16.1.1","DNS","1274","Standard query response"
"353","85.830421","10.0.0.2","192.168.2.11","ICMP","309","Destination unreachable"
"354","85.900968","172.16.0.1","10.1.0.11","GTPv2","823","Modify Bearer Request"
"355","87.206937","10.0.0.2","10.0.0.11","NAS-5GS","103","Registration Request"
"356","87.256937","192.168.1.10","10.0.0.10","NGAP","1210","PathSwitchRequest"
"357","87.956129","10.1.0.2","10.1.0.10","DNS","540","Standard query"
"358","88.105749","10.0.0.1","10.1.0.10","PFCP","148","Session Modification Request"
"359","88.304773","192.168.1.10","172.16.1.2","NGAP","310","InitialContextSetupRequest"
"360","88.383863","172.16.0.1","172.16.1.1","NAS-5GS","119","Authentication Response"
"361","88.653356","10.0.0.2","192.168.2.10","UDP","1449","8573  >  17406 Len=1407"
"362","88.865575","192.168.1.11","10.0.0.10","GTPv2","1288","Modify Bearer Request"
"363","89.206138","10.1.0.2","10.0.0.11","GTPv2","233","Create Session Request"
"364","89.350153","10.1.0.1","10.0.0.10","NGAP","105","InitialUEMessage"
"365","89.71621","192.168.1.10","192.168.2.10","PFCP","1495","Session Establishment Request"
"366","89.888895","10.0.0.1","192.168.2.10","ICMP","238","Destination unreachable"
"367","90.291112","172.16.0.2","10.1.0.10","GTPv2","452","Create Session Response"
"368","90.485051","10.1.0.1","10.1.0.11","NAS-5GS","1164","Authentication Response"
"369","90.692443","172.16.0.1","10.0.0.11","NAS-5GS","1126","Registration Accept"
"370","90.742443","192.168.1.11","10.1.0.11","ICMP","240","Echo (ping) reply"
"371","90.792443","172.16.0.2","10.0.0.10","NGAP","1050","PathSwitchRequest"
"372","90.881934","10.0.0.2","10.1.0.10","NAS-5GS","1248","Authentication Request"
"373","91.126756","10.0.0.1","10.1.0.11","GTPv2","790","Create Session Request"
"374","91.268558","10.1.0.2","10.1.0.11","UDP","1188","15418  >  60550 Len=1146"
"375","91.838501","192.168.1.10","172.16.1.2","DNS","1010","Standard query"
"376","92.290227","10.0.0.1","10.0.0.10","NAS-5GS","407","Authentication Request"
"377","92.382152","10.0.0.1","192.168.2.10","PFCP","483","Session Deletion Request"
"378","92.91927","10.1.0.1","10.1.0.10","NGAP","1487","UEContextReleaseRequest"
"379","93.168313","192.168.1.10","10.1.0.10","DNS","1054","Standard query"
"380","93.755242","192.168.1.10","192.168.2.11","NAS-5GS","812","Registration Accept"
"381","94.290407","172.16.0.2","10.1.0.11","DNS","1031","Standard query"
"382","95.095246","10.1.0.2","10.1.0.10","NAS-5GS","1376","Authentication Response"
"383","95.244375","192.168.1.10","10.1.0.11","HTTP/2","962","26221  >  43614 Len=920"
"384","96.044788","10.1.0.1","192.168.2.11","NAS-5GS","1412","PDU Session Establishment"
"385","96.243142","10.1.0.1","192.168.2.11","HTTP/2","612","12152  >  40804 Len=570"
"386","96.330482","172.16.0.1","192.168.2.10","DNS","1490","Standard query response"
"387","96.424726","10.0.0.2","10.0.0.11","DNS","1389","Standard query"
"388","96.508396","10.1.0.1","192.168.2.11","NGAP","284","InitialUEMessage"
"389","96.558396","192.168.1.11","192.168.2.10","HTTP/2","954","62439  >  1335 Len=912"
"390","96.641921","10.0.0.2","10.0.0.10","NAS-5GS","693","Authentication Response"
"391","96.733106","10.0.0.1","192.168.2.10","NAS-5GS","1385","Registration Accept"
"392","96.836741","192.168.1.10","10.0.0.10","NAS-5GS","178","Registration Accept"
"393","97.030468","10.1.0.1","172.16.1.2","GTPv2","527","Modify Bearer Request"
"394","98.192272","10.1.0.1","172.16.1.1","NAS-5GS","570","Authentication Request"
"395","98.516837","10.1.0.1","172.16.1.2","HTTP/2","924","64619  >  46071 Len=882"
"396","98.607859","10.0.0.2","172.16.1.1","NAS-5GS","563","Registration Accept"
"397","98.715394","172.16.0.2","192.168.2.11","PFCP","438","Session Establishment Request"
"398","99.243542","192.168.1.11","172.16.1.2","NGAP","1360","InitialContextSetupRequest"
"399","99.68786","172.16.0.1","172.16.1.1","NGAP","1375","PathSwitchRequest"
"400","100.102951","192.168.1.10","192.168.2.10","DNS","353","Standard query"
"401","100.485096","10.0.0.1","172.16.1.2","RRC","297","RRCSetup"
"402","100.535096","10.0.0.1","10.0.0.11","NAS-5GS","804","Registration Accept"
"403","100.849351","10.0.0.1","172.16.1.2","NAS-5GS","739","Deregistration Request"
"404","100.923031","192.168.1.10","192.168.2.10","PFCP","1149","Session Establishment Request"
"405","101.959384","10.0.0.1","10.0.0.10","GTPv2","839","Delete Session Request"
"406","102.189873","10.1.0.2","172.16.1.2","NAS-5GS","962","Registration Request"
"407","102.239873","172.16.0.2","10.1.0.10","NGAP","99","PathSwitchRequest"
"408","102.400755","192.168.1.10","192.168.2.10","NGAP","83","InitialUEMessage"
"409","102.783211","10.0.0.2","172.16.1.1","UDP","359","48813  >  11340 Len=317"
"410","102.9346","10.1.0.1","10.0.0.10","DNS","1326","Standard query"
"411","103.08884","192.168.1.11","172.16.1.2","NAS-5GS","222","Authentication Response"
"412","103.19145","10.0.0.1","10.0.0.11","NAS-5GS","680","PDU Session Establishment"
"413","103.271062","192.168.1.10","192.168.2.10","GTPv2","377","Create Session Request"
"414","103.583899","192.168.1.10","10.1.0.10","PFCP","953","Session Deletion Request"
"415","103.895145","10.1.0.2","192.168.2.10","DNS","1329","Standard query response"
"416","103.945145","172.16.0.1","172.16.1.2","NAS-5GS","1330","Authentication Response"
"417","104.799996","192.168.1.11","192.168.2.11","NGAP","1192","InitialContextSetupRequest"
"418","105.099337","172.16.0.1","10.0.0.11","HTTP/2","249","46526  >  44952 Len=207"
"419","105.218439","192.168.1.10","10.0.0.11","NGAP","800","NGSetupRequest"
"420","105.345085","10.0.0.1","192.168.2.10","PFCP","483","Heartbeat Request"
"421","105.396722","10.0.0.1","10.0.0.10","NGAP","721","InitialContextSetupRequest"
"422","105.595131","172.16.0.1","10.1.0.11","DNS","167","Standard query"
"423","105.961153","10.1.0.1","10.0.0.10","NAS-5GS","663","Authentication Request"
"424","106.011153","10.1.0.2","172.16.1.2","NAS-5GS","1124","Deregistration Request"
"425","106.555025","172.16.0.1","10.0.0.10","HTTP/2","1120","54949  >  15911 Len=1078"
"426","106.605025","10.1.0.2","10.0.0.10","NGAP","777","InitialUEMessage"
"427","106.766871","10.0.0.1","10.1.0.11","NGAP","721","InitialUEMessage"
"428","106.881367","10.0.0.1","10.0.0.10","NAS-5GS","915","Deregistration Request"
"429","106.93391","10.0.0.2","10.0.0.10","HTTP/2","1001","23165  >  2997 Len=959"
"430","107.036399","172.16.0.1","10.0.0.11","DNS","1442","Standard query response"
"431","107.310474","10.1.0.1","10.1.0.11","DNS","148","Standard query response"
"432","107.378247","192.168.1.10","10.1.0.10","GTPv2","676","Modify Bearer Request"
"433","107.520467","10.0.0.2","10.1.0.10","PFCP","1044","Session Deletion Request"
"434","107.68551","172.16.0.2","10.0.0.11","UDP","297","58100  >  58458 Len=255"
"435","107.744266","172.16.0.1","192.168.2.10","HTTP/2","437","49227  >  57656 Len=395"
"436","107.91392","10.1.0.1","10.0.0.11","HTTP/2","163","11178  >  32638 Len=121"
"437","108.125865","10.1.0.1","10.1.0.11","PFCP","1336","Session Modification Request"
"438","108.175865","10.0.0.1","172.16.1.1","NGAP","292","InitialUEMessage"
"439","108.599","10.1.0.2","192.168.2.11","RRC","342","RRCSetup"
"440","108.922428","10.1.0.1","10.1.0.11","NGAP","1070","NGSetupRequest"
"441","109.175888","192.168.1.10","10.1.0.11","NAS-5GS","1470","Deregistration Request"
"442","109.225888","172.16.0.2","192.168.2.10","PFCP","631","Session Modification Request"
"443","109.515795","10.1.0.1","10.0.0.11","NAS-5GS","431","PDU Session Establishment"
"444","109.784501","10.0.0.1","192.168.2.10","ICMP","951","Echo (ping) reply"
"445","109.834501","192.168.1.11","192.168.2.11","HTTP/2","642","49167  >  31583 Len=600"
"446","110.350823","192.168.1.11","192.168.2.11","RRC","1047","MeasurementReport"
"447","110.400823","192.168.1.11","192.168.2.10","NAS-5GS","61","Authentication Response"
"448","111.066154","192.168.1.10","10.1.0.10","HTTP/2","952","15282  >  49971 Len=910"
"449","111.50647","10.0.0.1","10.0.0.10","RRC","810","RRCRelease"
"450","111.844012","192.168.1.11","10.1.0.10","NAS-5GS","327","Registration Accept"
"451","112.568454","10.0.0.2","192.168.2.11","NAS-5GS","834","PDU Session Establishment"
"452","113.05824","10.1.0.2","192.168.2.10","NGAP","1443","InitialUEMessage"
"453","113.154424","10.1.0.1","192.168.2.10","GTPv2","650","Create Session Response"
"454","114.050165","192.168.1.11","172.16.1.2","NAS-5GS","1071","Authentication Response"
"455","114.122173","192.168.1.10","10.1.0.10","HTTP/2","997","34986  >  24650 Len=955"
"456","114.176958","10.0.0.2","192.168.2.10","NGAP","1464","InitialContextSetupRequest"
"457","114.226958","192.168.1.11","10.0.0.11","DNS","1260","Standard query"
"458","114.816484","10.1.0.1","172.16.1.1","HTTP/2","610","23626  >  35389 Len=568"
"459","115.144623","192.168.1.10","10.0.0.11","NGAP","149","PathSwitchRequest"
"460","115.530744","10.0.0.2","192.168.2.11","NGAP","761","InitialContextSetupRequest"
"461","115.844347","192.168.1.10","10.0.0.11","NGAP","805","UEContextReleaseRequest"
"462","115.983019","172.16.0.2","172.16.1.2","GTPv2","141","Delete Session Request"
"463","116.052722","10.1.0.1","10.1.0.10","NGAP","348","InitialUEMessage"
"464","116.171431","172.16.0.1","172.16.1.1","PFCP","1053","Heartbeat Request"
"465","116.364773","172.16.0.2","10.0.0.10","NAS-5GS","208","Deregistration Request"
"466","116.798528","172.16.0.1","172.16.1.2","PFCP","263","Session Establishment Request"
"467","117.07975","192.168.1.10","10.0.0.10","NGAP","168","PathSwitchRequest"
"468","117.647176","10.1.0.1","10.0.0.10","RRC","324","RRCReconfiguration"
"469","117.733379","172.16.0.2","172.16.1.2","HTTP/2","1302","65424  >  36986 Len=1260"
"470","117.796132","10.0.0.1","172.16.1.1","NGAP","664","HandoverRequest"
"471","117.879553","192.168.1.10","10.1.0.10","GTPv2","1193","Create Session Request"
"472","117.987634","192.168.1.11","10.1.0.10","PFCP","89","Session Modification Request"
"473","118.637538","10.1.0.1","10.0.0.11","NAS-5GS","1370","Authentication Request"
"474","118.694642","192.168.1.10","10.0.0.10","NAS-5GS","275","Registration Request"
"475","118.778194","10.1.0.1","10.1.0.11","NAS-5GS","1469","PDU Session Establishment"
"476","118.828194","10.1.0.2","172.16.1.2","NGAP","332","HandoverRequest"
"477","119.897094","10.1.0.1","172.16.1.2","GTPv2","437","Create Session Request"
"478","119.947094","10.0.0.2","10.0.0.10","DNS","817","Standard query response"
"479","119.997094","192.168.1.11","192.168.2.11","NGAP","1230","HandoverRequest"
"480","120.047094","192.168.1.10","10.1.0.10","NAS-5GS","432","PDU Session Establishment"
"481","120.097094","172.16.0.1","192.168.2.10","GTPv2","424","Create Session Response"
"482","120.240059","192.168.1.11","10.1.0.11","DNS","466","Standard query"
"483","120.621073","10.0.0.2","172.16.1.1","NAS-5GS","362","Registration Request"
"484","120.884874","10.0.0.2","10.0.0.10","GTPv2","204","Modify Bearer Request"
"485","121.386306","172.16.0.1","172.16.1.1","GTPv2","484","Modify Bearer Request"
"486","121.753539","10.0.0.1","10.0.0.10","NGAP","697","NGSetupRequest"
"487","121.871096","172.16.0.2","10.0.0.10","NGAP","170","InitialContextSetupRequest"
"488","122.176573","10.1.0.1","10.0.0.10","NGAP","1085","HandoverRequest"
"489","122.474151","10.1.0.1","172.16.1.1","PFCP","132","Session Deletion Request"
"490","122.524151","10.1.0.1","10.1.0.11","DNS","1037","Standard query response"
"491","123.503857","10.1.0.2","192.168.2.10","NAS-5GS","1173","Registration Accept"
"492","123.553857","192.168.1.11","10.1.0.10","PFCP","1401","Session Establishment Request"
"493","123.869922","10.1.0.2","10.1.0.11","NGAP","500","InitialUEMessage"
"494","124.062902","192.168.1.10","10.1.0.11","PFCP","664","Session Deletion Request"
"495","124.638765","192.168.1.10","10.1.0.11","NAS-5GS","188","Deregistration Request"
"496","125.056038","192.168.1.11","192.168.2.11","RRC","1138","MeasurementReport"
"497","125.106038","172.16.0.2","192.168.2.10","NGAP","797","HandoverRequest"
"498","125.227074","10.1.0.2","172.16.1.1","PFCP","463","Heartbeat Request"
"499","125.277074","192.168.1.11","10.1.0.10","RRC","420","RRCSetup"
"500","125.339823","192.168.1.11","172.16.1.1","PFCP","1444","Session Modification Request"
"501","126.078518","10.0.0.1","192.168.2.11","NGAP","949","InitialUEMessage"
"502","126.355126","10.1.0.1","10.1.0.11","NAS-5GS","1235","Authentication Request"
"503","126.405126","10.0.0.2","172.16.1.2","GTPv2","487","Delete Session Request"
"504","126.522488","192.168.1.10","10.0.0.10","NAS-5GS","976","Registration Accept"
"505","126.572488","172.16.0.2","172.16.1.2","ICMP","1091","Echo (ping) request"
"506","126.903796","172.16.0.2","10.1.0.11","DNS","902","Standard query response"
"507","127.13387","10.1.0.2","10.0.0.11","NGAP","1024","NGSetupRequest"
"508","127.335513","172.16.0.2","10.1.0.10","PFCP","800","Session Modification Request"
"509","127.417508","10.1.0.1","192.168.2.10","DNS","476","Standard query"
"510","127.643277","10.1.0.2","172.16.1.1","GTPv2","101","Delete Session Request"
"511","128.191331","10.1.0.1","172.16.1.1","PFCP","152","Session Deletion Request"
"512","128.623798","10.0.0.1","10.1.0.11","HTTP/2","94","32379  >  12247 Len=52"
"513","128.791192","192.168.1.11","192.168.2.11","HTTP/2","562","18587  >  38794 Len=520"
"514","128.953934","172.16.0.2","10.0.0.11","NAS-5GS","63","Authentication Response"
"515","129.003934","10.1.0.2","192.168.2.11","NGAP","1038","InitialUEMessage"
"516","129.17","10.1.0.1","10.0.0.10","NAS-5GS","753","Authentication Request"
"517","129.626686","172.16.0.1","10.1.0.10","GTPv2","1405","Create Session Response"
"518","129.969712","172.16.0.1","10.1.0.10","HTTP/2","1074","13751  >  16526 Len=1032"
"519","130.229026","10.1.0.2","192.168.2.10","DNS","909","Standard query response"
"520","130.400774","192.168.1.11","10.0.0.11","GTPv2","971","Create Session Response"
"521","131.382325","10.0.0.2","10.1.0.11","NGAP","926","InitialUEMessage"
"522","131.699974","192.168.1.10","10.1.0.11","NAS-5GS","1332","Deregistration Request"
"523","131.817587","10.0.0.2","192.168.2.11","ICMP","422","Echo (ping) request"
"524","131.872089","192.168.1.10","192.168.2.10","UDP","1183","62946  >  22634 Len=1141"
"525","132.009704","10.0.0.2","192.168.2.10","NGAP","1153","UEContextReleaseRequest"
"526","132.136591","10.1.0.2","172.16.1.1","HTTP/2","1453","36905  >  41139 Len=1411"
"527","132.186591","172.16.0.2","192.168.2.11","NGAP","1185","HandoverRequest"
"528","132.700909","10.1.0.1","10.1.0.10","DNS","830","Standard query response"
"529","132.824333","10.0.0.2","172.16.1.2","NGAP","488","HandoverRequest"
"530","133.060516","10.0.0.2","172.16.1.2","NGAP","1213","PathSwitchRequest"
"531","133.260721","172.16.0.2","172.16.1.1","RRC","326","RRCSetupComplete"
"532","133.310721","192.168.1.11","10.0.0.10","NGAP","429","UEContextReleaseRequest"
"533","133.514355","172.16.0.2","192.168.2.10","GTPv2","556","Create Session Request"
"534","133.564355","10.1.0.1","10.1.0.11","NGAP","919","HandoverRequest"
"535","133.614728","10.1.0.2","10.1.0.11","GTPv2","565","Modify Bearer Request"
"536","133.780599","172.16.0.1","10.1.0.11","GTPv2","353","Create Session Request"
"537","134.136599","10.0.0.1","172.16.1.2","ICMP","399","Echo (ping) reply"
"538","134.398","10.1.0.1","10.1.0.11","HTTP/2","320","25462  >  64161 Len=278"
"539","134.476166","10.0.0.2","10.0.0.10","RRC","356","RRCSetupComplete"
"540","134.541726","10.1.0.2","172.16.1.2","NGAP","170","PathSwitchRequest"
"541","134.591726","10.1.0.1","10.0.0.11","RRC","554","RRCSetup"
"542","134.641726","10.1.0.1","172.16.1.2","PFCP","491","Session Establishment Request"
"543","135.210072","10.0.0.2","10.0.0.11","NGAP","661","UEContextReleaseRequest"
"544","135.473328","172.16.0.1","10.0.0.11","GTPv2","894","Create Session Request"
"545","135.567186","192.168.1.11","10.1.0.11","GTPv2","1451","Create Session Request"
"546","135.83322","10.1.0.2","192.168.2.11","NAS-5GS","947","PDU Session Establishment"
"547","135.964865","172.16.0.2","192.168.2.10","PFCP","828","Session Deletion Request"
"548","136.295066","10.0.0.1","10.0.0.10","GTPv2","1117","Create Session Response"
"549","136.439238","10.0.0.1","172.16.1.1","NGAP","786","InitialContextSetupRequest"
"550","136.571203","10.1.0.1","172.16.1.2","NGAP","1127","UEContextReleaseRequest"
"551","136.950907","172.16.0.2","172.16.1.2","NGAP","1102","NGSetupRequest"
"552","137.376992","10.0.0.2","172.16.1.2","DNS","764","Standard query"
